EventID,Enlem,Boylam,Derinlik,Rms,Büyüklük,İl,Gün,Ay,Yıl,Saat,Dakika,Saniye
516673,39.927,41.7675,6.48,119000.0,1.8,51,26,11,2021,16,57,14
516672,39.151,36.257,7.28,0.53,2.2,124,26,11,2021,16,04,59
516671,38.8968,43.6248,23.57,0.32,2.6,135,26,11,2021,15,54,25
516670,38.4585,29.1268,7.0,0.25,1.0,134,26,11,2021,15,43,06
516669,36.3536,36.2593,7.03,0.61,1.6,63,26,11,2021,15,42,31
516668,38.661,30.8365,7.03,0.8,1.3,5,26,11,2021,15,14,34
516667,37.8981,27.1765,7.26,0.54,2.3,22,26,11,2021,14,22,14
516666,36.897,27.4061,7.0,0.49,1.4,100,26,11,2021,14,04,21
516665,42.6,27.101,5.21,0.68,1.8,35,26,11,2021,14,00,32
516664,37.2495,35.9318,7.0,0.46,1.1,108,26,11,2021,13,46,31
516663,39.0285,27.3826,7.04,0.34,1.2,70,26,11,2021,13,35,01
516662,38.1286,28.8593,7.05,0.26,1.1,41,26,11,2021,13,32,28
516661,36.9028,27.3165,5.11,0.52,2.0,100,26,11,2021,13,30,44
516660,37.3303,42.444,5.49,0.99,1.8,123,26,11,2021,13,27,22
516659,37.1783,35.9053,6.97,0.55,1.3,2,26,11,2021,13,25,49
516658,38.2201,38.162,6.88,0.21,1.0,94,26,11,2021,12,49,19
516657,40.1808,38.9486,6.96,0.22,1.4,59,26,11,2021,12,33,44
516656,36.3076,36.4793,7.27,0.87,1.3,63,26,11,2021,12,29,08
516654,37.9293,29.2025,7.22,0.98,1.1,41,26,11,2021,12,18,30
516655,38.1068,38.064,6.95,0.2,1.3,94,26,11,2021,12,15,19
516653,36.7961,35.0896,7.0,0.58,1.3,98,26,11,2021,12,08,18
516652,38.013,32.8016,7.0,0.82,1.0,87,26,11,2021,12,05,22
516651,36.408,27.6786,6.2,0.34,1.2,100,26,11,2021,11,56,44
516650,40.7073,32.3481,6.95,0.85,1.4,33,26,11,2021,11,56,24
516649,39.5691,41.4481,6.84,0.17,1.2,51,26,11,2021,11,45,36
516648,37.248,37.058,17.9,0.9,1.7,71,26,11,2021,11,39,26
516647,41.3935,31.1156,7.51,0.65,1.4,141,26,11,2021,11,38,10
516646,38.879,43.518,13.6,0.4,1.7,135,26,11,2021,11,31,56
516645,39.1025,27.5315,7.23,0.2,1.6,96,26,11,2021,11,19,40
516644,40.6225,36.757,11.81,0.47,1.8,130,26,11,2021,11,14,41
516643,34.608,25.719,34.9,0.8,3.0,7,26,11,2021,11,09,58
516641,39.0913,37.3378,7.06,0.71,1.9,124,26,11,2021,10,54,30
516642,37.808,32.068,5.1,0.8,1.3,87,26,11,2021,10,53,45
516640,40.6051,36.7633,8.76,0.12,1.8,130,26,11,2021,10,48,34
516639,37.8123,27.0501,7.0,0.17,1.2,22,26,11,2021,10,35,10
516638,40.9131,39.8095,17.42,0.4,2.2,132,26,11,2021,10,02,20
516637,39.836,41.8045,7.05,0.96,1.5,51,26,11,2021,09,58,26
516636,39.185,34.134,7.4,0.4,0.7,85,26,11,2021,09,26,11
516635,37.071,28.351,13.3,0.4,1.3,100,26,11,2021,08,46,50
516634,39.7768,41.8686,7.02,0.43,1.6,51,26,11,2021,08,05,01
516623,39.7101,27.0681,7.0,0.28,1.9,26,26,11,2021,06,43,43
516624,39.6955,27.0823,7.01,0.65,1.4,26,26,11,2021,06,40,15
516625,36.25,27.188,5.4,0.8,2.0,100,26,11,2021,06,30,42
516626,41.307,43.7895,2.51,0.48,2.6,105,26,11,2021,06,21,43
516633,36.607,27.301,16.8,0.15,1.4,100,26,11,2021,05,56,38
516630,39.77,41.902,7.31,0.59,1.6,51,26,11,2021,04,22,56
516628,38.8478,26.7323,6.98,0.28,1.3,70,26,11,2021,04,15,14
516629,40.2623,35.4263,7.0,0.33,1.2,12,26,11,2021,04,15,09
516627,41.6235,41.1541,7.49,0.31,2.2,20,26,11,2021,04,00,44
516631,37.8665,26.9513,7.0,0.44,1.3,70,26,11,2021,03,03,40
516632,37.5176,33.6725,7.01,0.35,1.6,73,26,11,2021,02,39,39
516622,36.4493,27.0986,7.14,0.26,1.6,100,26,11,2021,01,43,09
516621,38.7456,35.285,7.23,0.36,1.8,78,26,11,2021,01,38,09
516620,38.8513,26.744,7.01,0.23,1.7,70,26,11,2021,01,25,03
516619,35.428,27.3286,7.04,0.34,1.9,139,26,11,2021,01,08,34
516616,39.824,41.812,7.02,0.48,2.7,51,26,11,2021,01,07,36
516618,38.2576,38.8243,7.01,0.18,2.0,94,26,11,2021,01,03,10
516617,39.812,41.8143,14.55,0.49,1.9,51,26,11,2021,00,43,32
516614,38.1683,30.0276,7.0,0.29,1.3,5,26,11,2021,00,17,50
516615,39.1838,27.4951,7.0,0.42,1.2,96,26,11,2021,00,14,10
516612,39.1665,27.4871,7.01,0.25,2.7,96,26,11,2021,00,07,42
516613,38.651,39.8168,17.61,0.19,1.6,49,25,11,2021,23,46,42
516611,37.7896,27.7551,5.67,0.31,1.4,22,25,11,2021,22,43,21
516609,39.6583,41.0343,7.01,0.28,1.7,51,25,11,2021,21,30,49
516610,39.8641,41.8661,7.01,0.77,1.5,51,25,11,2021,21,30,12
516608,40.1906,31.8791,13.63,0.26,1.6,14,25,11,2021,20,56,48
516607,36.8655,28.7466,6.95,0.5,1.4,100,25,11,2021,20,21,01
516606,39.5708,38.1123,7.02,0.24,1.5,124,25,11,2021,19,51,03
516605,36.4391,27.118,7.02,0.24,1.5,100,25,11,2021,19,20,07
516603,36.2441,28.9226,7.06,0.23,1.7,100,25,11,2021,19,16,05
516604,40.3301,42.186,7.0,0.51,1.3,51,25,11,2021,19,15,22
516602,37.8556,30.5936,6.94,0.37,1.5,67,25,11,2021,18,51,38
516601,35.8286,27.6831,9.31,0.54,2.4,100,25,11,2021,18,09,55
516600,37.8808,30.5746,7.0,0.35,2.0,67,25,11,2021,17,47,51
516599,39.7441,42.5285,7.0,0.6,1.3,6,25,11,2021,16,32,40
516598,40.367,41.4823,7.0,0.12,1.8,51,25,11,2021,16,22,27
516596,37.0415,28.3683,7.0,0.55,1.1,100,25,11,2021,16,10,13
516597,39.9763,33.5146,7.18,0.4,1.3,83,25,11,2021,16,07,57
516595,38.46,29.1308,7.0,0.42,1.1,134,25,11,2021,15,40,31
516594,38.4636,29.1596,7.0,0.57,1.0,134,25,11,2021,15,39,13
516593,38.0333,27.1383,7.0,0.35,1.5,70,25,11,2021,15,37,26
516592,39.109,29.0275,10.76,0.31,2.1,89,25,11,2021,15,26,15
516591,36.62,27.0865,7.05,0.8,1.3,100,25,11,2021,15,02,10
516590,36.9615,27.5978,11.5,0.18,2.1,100,25,11,2021,14,37,04
516588,41.9638,33.681,7.0,0.12,1.3,76,25,11,2021,13,55,36
516589,40.7871,27.7345,6.96,0.55,1.6,26,25,11,2021,13,51,25
516587,39.9738,28.7,6.03,0.74,1.7,36,25,11,2021,13,02,53
516584,39.4085,40.5101,6.95,0.57,2.1,31,25,11,2021,12,48,17
516583,38.4055,29.0771,7.0,0.24,1.0,134,25,11,2021,12,33,46
516581,37.1076,34.8981,7.0,0.42,1.2,98,25,11,2021,11,45,48
516578,39.8316,42.5863,6.95,0.88,1.6,6,25,11,2021,11,37,37
516579,40.525,41.9885,5.08,0.31,1.6,51,25,11,2021,11,32,19
516577,40.2921,34.554,7.01,0.45,1.2,144,25,11,2021,11,31,29
516586,37.9005,27.1013,7.0,0.15,1.0,70,25,11,2021,10,56,55
516585,37.0071,28.1433,7.0,0.9,1.1,100,25,11,2021,10,52,30
516582,35.3081,27.4456,0.86,0.83,2.0,139,25,11,2021,09,32,02
516580,39.8246,41.7626,7.0,0.5,1.4,51,25,11,2021,09,19,59
516576,37.8121,27.1408,7.0,0.46,2.0,22,25,11,2021,07,58,07
516575,37.8116,27.1443,7.08,0.27,2.4,22,25,11,2021,07,51,31
516574,37.8858,27.1201,6.98,0.38,1.6,70,25,11,2021,05,54,14
516573,37.1355,28.67,7.01,0.38,2.6,100,25,11,2021,05,50,25
516572,37.8741,27.1056,7.02,0.36,2.4,22,25,11,2021,05,23,27
516571,38.2726,38.7453,7.06,0.36,2.1,94,25,11,2021,04,02,24
516570,37.7985,26.9723,7.01,0.37,1.9,22,25,11,2021,01,42,24
516569,38.5865,30.3863,6.96,0.33,1.9,5,25,11,2021,01,27,09
516567,40.8165,31.9795,10.02,0.24,2.3,33,25,11,2021,01,00,18
516568,38.2498,38.81,6.91,0.28,1.5,94,25,11,2021,00,58,58
516566,37.8846,27.1145,7.01,0.24,2.1,70,25,11,2021,00,55,56
516564,37.8586,26.9263,7.0,0.37,1.4,70,25,11,2021,00,30,11
516563,38.718,43.1515,6.78,0.31,2.4,135,25,11,2021,00,28,23
516565,36.3306,29.3291,7.0,0.55,1.0,15,25,11,2021,00,10,11
516562,40.7608,31.4941,7.0,0.33,1.3,33,25,11,2021,00,05,36
516561,36.9273,28.023,7.0,0.48,1.1,100,24,11,2021,23,43,59
516560,36.4768,35.9198,6.99,0.34,1.6,63,24,11,2021,23,24,50
516558,38.5636,33.784,9.88,0.33,1.7,9,24,11,2021,23,00,28
516559,37.6126,26.7858,7.08,0.64,1.9,22,24,11,2021,22,47,05
516555,37.8373,32.1011,7.04,0.61,2.3,87,24,11,2021,21,38,56
516556,36.5245,27.1426,7.02,0.28,1.9,100,24,11,2021,21,12,11
516557,38.144,34.2698,3.84,0.22,1.4,9,24,11,2021,21,11,44
516554,37.9086,27.0278,7.03,0.52,1.6,70,24,11,2021,20,34,17
516552,38.5991,30.358,6.99,0.41,1.7,5,24,11,2021,17,42,53
516553,39.7533,27.5916,3.19,0.23,1.6,26,24,11,2021,17,39,42
516550,38.4791,29.1395,7.0,0.68,0.9,134,24,11,2021,16,14,32
516548,38.2761,38.8046,7.02,0.34,2.5,94,24,11,2021,15,36,08
516546,39.6168,39.7103,5.46,0.12,1.2,50,24,11,2021,15,13,58
516547,39.8163,41.838,6.95,0.65,2.9,51,24,11,2021,14,57,16
516551,37.0115,37.4043,6.94,0.78,1.4,54,24,11,2021,14,46,42
516549,39.1213,37.3135,7.0,0.4,1.3,124,24,11,2021,14,27,03
516545,36.33,36.5638,7.62,0.48,1.2,63,24,11,2021,14,09,18
516544,38.4788,39.2408,7.0,0.25,1.6,49,24,11,2021,13,54,37
516543,37.8036,26.9353,7.0,0.68,1.0,22,24,11,2021,13,48,39
516542,36.4683,36.8868,7.11,0.54,1.3,4,24,11,2021,13,34,08
516541,37.7841,27.4213,7.19,0.81,1.0,22,24,11,2021,13,00,14
516540,38.4348,28.1266,7.0,0.48,1.4,96,24,11,2021,11,56,12
516539,38.059,42.5538,3.15,0.58,2.7,32,24,11,2021,11,28,42
516538,38.4673,39.2021,7.0,0.21,1.2,49,24,11,2021,11,01,43
516537,40.8905,27.219,7.0,0.12,1.4,127,24,11,2021,10,30,09
516536,36.3253,36.3978,7.15,0.83,1.6,63,24,11,2021,10,16,24
516535,39.0578,37.3283,7.0,0.9,1.4,124,24,11,2021,10,08,40
516534,39.2508,28.0658,6.98,0.62,1.3,26,24,11,2021,09,46,06
516533,39.1031,29.0345,11.27,0.43,1.7,89,24,11,2021,09,03,41
516531,41.093,43.773,2.9,0.45,1.6,119,24,11,2021,08,41,20
516532,39.4198,31.5408,3.85,0.5,1.3,52,24,11,2021,08,23,52
516528,36.1448,31.184,35.71,0.6,2.0,15,24,11,2021,07,53,42
516530,38.0123,27.1163,7.0,0.68,1.0,70,24,11,2021,07,49,23
516527,37.274,37.4805,7.06,0.64,1.4,54,24,11,2021,07,39,35
516526,39.9283,41.7718,14.29,0.64,1.5,51,24,11,2021,07,14,21
516525,39.8248,41.7931,7.0,0.68,1.6,51,24,11,2021,07,10,13
516529,38.4541,27.0038,7.0,0.29,1.4,70,24,11,2021,07,06,13
516524,36.5486,28.3356,40.16,0.42,2.7,100,24,11,2021,07,02,58
516521,38.5691,43.915,7.76,0.13,1.0,135,24,11,2021,06,23,25
516523,39.099,30.091,7.0,0.55,1.2,89,24,11,2021,06,19,06
516522,40.181,31.8513,9.71,0.58,1.4,14,24,11,2021,06,01,54
516519,39.822,41.886,7.03,0.53,1.3,51,24,11,2021,05,39,54
516520,38.9241,42.0318,6.98,0.66,1.6,101,24,11,2021,05,07,13
516518,37.2478,29.4511,8.8,0.49,1.0,41,24,11,2021,04,44,42
516516,40.8015,31.057,7.12,0.35,1.3,46,24,11,2021,04,22,34
516517,40.2231,31.6436,7.0,0.72,1.1,14,24,11,2021,04,02,52
516513,38.2731,38.8005,7.0,0.4,1.4,94,24,11,2021,03,46,33
516512,38.5555,39.5455,7.0,0.54,1.4,49,24,11,2021,03,35,29
516511,39.8306,41.7951,7.0,0.71,1.5,51,24,11,2021,03,18,08
516514,37.445,38.0436,7.0,0.63,1.2,54,24,11,2021,03,16,19
516515,37.8661,26.9446,8.27,0.44,1.3,70,24,11,2021,03,08,34
516510,38.8015,38.1953,6.9,0.45,1.2,94,24,11,2021,02,41,59
516508,39.4376,28.2071,7.77,0.31,2.3,26,24,11,2021,02,01,59
516509,40.1456,27.3031,7.0,0.55,1.5,142,24,11,2021,02,01,39
516504,38.6455,27.4653,7.15,0.32,1.2,96,24,11,2021,01,51,05
516503,38.6628,27.507,6.98,0.74,1.9,96,24,11,2021,01,49,31
516506,40.6863,36.627,3.96,0.5,1.6,130,24,11,2021,01,47,01
516500,37.5126,44.6336,4.39,0.36,1.7,107,24,11,2021,01,46,36
516505,38.7838,31.3123,10.7,0.62,1.1,5,24,11,2021,01,32,57
516499,39.884,41.8536,6.96,0.31,1.5,51,24,11,2021,01,25,27
516502,35.8163,35.5346,6.6,0.16,2.0,63,24,11,2021,01,18,07
516507,40.5248,35.4415,6.97,0.42,1.3,144,24,11,2021,01,05,11
516501,37.164,36.2805,5.8,0.66,1.9,108,24,11,2021,01,04,31
516498,40.7131,32.9846,7.0,0.59,1.2,143,24,11,2021,00,49,32
516495,38.1881,38.5963,7.0,0.33,1.0,94,24,11,2021,00,28,46
516493,39.783,41.7768,7.0,0.56,1.3,51,24,11,2021,00,25,13
516496,38.7675,38.7226,7.0,0.23,0.8,49,24,11,2021,00,24,51
516497,39.369,33.9748,7.71,0.52,0.9,85,24,11,2021,00,15,16
516494,39.5983,40.9403,6.81,0.55,1.4,51,24,11,2021,00,05,51
516490,39.7801,41.8648,6.95,0.46,2.1,51,23,11,2021,23,43,54
516491,39.5675,41.2548,7.0,0.44,1.5,51,23,11,2021,23,33,15
516489,39.8091,41.826,7.0,0.52,2.4,51,23,11,2021,23,05,40
516492,40.2686,40.8098,8.68,0.38,1.3,51,23,11,2021,23,03,31
516488,38.0123,37.682,7.02,0.63,1.7,94,23,11,2021,22,23,11
516487,37.817,27.6741,7.0,0.46,1.2,22,23,11,2021,22,06,30
516485,39.6568,37.3516,8.26,0.47,1.7,124,23,11,2021,21,54,08
516483,37.8816,27.5716,7.21,0.52,1.8,22,23,11,2021,21,44,51
516486,38.274,38.7845,7.03,0.65,1.5,94,23,11,2021,21,40,48
516482,39.6861,28.4391,11.96,0.49,1.5,26,23,11,2021,21,19,18
516484,37.906,26.9143,10.58,0.32,1.3,70,23,11,2021,21,18,20
516480,38.4551,31.7193,7.02,0.53,1.2,87,23,11,2021,20,32,48
516481,40.2033,31.9121,7.08,0.51,1.2,14,23,11,2021,20,24,53
516478,37.9616,26.93,6.99,0.44,0.9,70,23,11,2021,20,11,28
516474,39.0293,30.0561,7.08,0.49,1.0,89,23,11,2021,19,46,10
516476,36.9101,32.5663,7.06,0.66,1.4,87,23,11,2021,19,37,36
516477,35.9655,36.5926,6.75,0.25,1.5,65,23,11,2021,19,36,56
516475,40.065,27.7156,7.0,0.39,1.1,26,23,11,2021,19,12,25
516473,38.5966,39.8488,7.0,0.29,1.1,49,23,11,2021,18,40,38
516472,38.9511,27.8883,7.0,0.4,1.2,96,23,11,2021,18,39,25
516469,39.7815,26.171,5.23,0.69,1.4,142,23,11,2021,18,16,26
516471,40.3321,39.6468,7.05,0.7,1.2,59,23,11,2021,18,10,12
516468,37.9708,29.2296,4.48,0.62,1.2,41,23,11,2021,17,50,03
516470,41.1093,28.5225,7.01,0.87,1.3,68,23,11,2021,17,49,00
516467,40.805,31.7266,4.9,0.32,1.3,33,23,11,2021,17,19,25
516466,35.2121,26.8643,13.3,0.72,3.2,139,23,11,2021,17,06,20
516465,38.2526,38.8108,6.97,0.36,2.3,94,23,11,2021,16,55,45
516464,37.884,26.726,4.3,0.6,2.0,70,23,11,2021,15,41,31
516463,39.7325,28.7681,6.63,0.13,1.4,36,23,11,2021,14,35,27
516462,39.4636,40.932,7.0,0.17,1.8,31,23,11,2021,14,08,05
516460,39.4316,27.9373,7.02,0.54,1.7,26,23,11,2021,13,20,13
516461,39.8173,41.7978,6.83,0.49,1.5,51,23,11,2021,13,19,07
516459,39.8098,41.8358,7.0,0.4,1.8,51,23,11,2021,13,11,29
516458,40.9886,39.0628,6.87,0.3,2.1,56,23,11,2021,12,46,39
516457,38.2768,38.778,7.58,0.18,2.6,94,23,11,2021,12,16,04
516455,40.817,31.0468,7.0,0.28,1.5,46,23,11,2021,10,33,40
516456,40.1296,34.1808,10.55,0.17,1.5,144,23,11,2021,10,33,23
516454,39.9265,25.6903,7.0,0.45,1.5,142,23,11,2021,10,05,28
516453,37.5028,38.8343,7.07,0.59,1.6,117,23,11,2021,09,56,46
516452,39.0911,27.5271,6.99,0.36,1.6,96,23,11,2021,09,39,06
516451,40.701,31.5965,12.81,0.35,2.2,33,23,11,2021,09,03,34
516450,39.5115,40.9213,4.19,0.2,1.3,51,23,11,2021,08,52,56
516449,39.6008,40.9063,6.03,0.17,1.4,51,23,11,2021,08,46,00
516448,39.5313,40.9461,7.0,0.26,3.4,51,23,11,2021,08,41,05
516447,38.437,39.2485,7.0,0.15,2.2,49,23,11,2021,08,11,26
516446,38.6843,30.7643,7.0,0.7,1.1,5,23,11,2021,07,33,28
516445,38.6805,30.7708,7.0,0.23,1.1,5,23,11,2021,07,18,29
516444,38.8786,43.475,7.5,0.64,1.3,135,23,11,2021,05,43,14
516443,39.115,29.0438,7.0,0.32,2.1,89,23,11,2021,05,12,08
516442,38.7213,43.1475,7.03,0.13,1.7,135,23,11,2021,04,21,18
516441,39.8121,41.8371,6.73,0.61,2.9,51,23,11,2021,02,51,27
516440,39.8191,41.8303,6.69,0.45,1.3,51,23,11,2021,02,23,38
516439,37.8581,27.5726,7.0,0.31,1.0,22,22,11,2021,22,41,46
516438,36.2396,27.7416,7.21,0.49,1.3,100,22,11,2021,20,17,42
516437,37.9081,27.2111,7.0,0.33,1.1,22,22,11,2021,20,09,18
516436,39.8031,41.8071,7.0,0.55,1.5,51,22,11,2021,18,59,20
516435,35.9763,27.5668,5.81,0.26,1.4,100,22,11,2021,18,19,54
516434,40.7895,30.9561,7.31,0.35,0.6,46,22,11,2021,17,16,45
516433,39.087,28.9971,6.95,0.5,1.1,89,22,11,2021,17,10,35
516432,39.8108,41.8411,7.0,0.61,1.2,51,22,11,2021,16,46,31
516431,39.799,41.8135,7.0,0.45,1.1,51,22,11,2021,16,40,24
516430,39.9228,41.8701,7.0,0.14,1.4,51,22,11,2021,16,28,37
516429,38.9323,26.0296,7.2,0.72,2.1,70,22,11,2021,16,15,39
516428,36.8845,34.924,7.0,0.3,1.1,98,22,11,2021,16,05,24
516427,39.8058,41.8391,6.99,0.45,2.1,51,22,11,2021,15,53,19
516426,37.138,37.208,7.11,0.71,1.7,54,22,11,2021,15,47,55
516425,38.4585,29.1726,7.0,0.77,1.2,134,22,11,2021,15,13,05
516424,39.7813,38.9603,7.0,0.6,1.1,50,22,11,2021,15,05,20
516423,39.815,41.7991,7.0,0.61,1.4,51,22,11,2021,14,37,37
516422,39.655,29.48,7.0,0.42,1.1,89,22,11,2021,14,01,35
516421,40.4215,26.3501,6.98,0.14,1.5,142,22,11,2021,13,52,06
516419,40.0213,33.1238,7.02,0.42,1.0,14,22,11,2021,13,08,45
516420,39.4156,38.2226,7.01,0.42,2.2,124,22,11,2021,12,59,44
516418,39.8936,28.8283,7.01,0.43,1.7,36,22,11,2021,12,46,07
516417,37.4301,37.0361,3.74,0.54,1.4,71,22,11,2021,12,45,42
516416,39.811,41.9021,6.8,0.5,1.3,51,22,11,2021,12,37,51
516415,39.9545,28.779,7.0,0.41,1.6,36,22,11,2021,12,25,58
516414,38.0633,32.7655,7.0,0.49,1.0,87,22,11,2021,12,20,47
516412,39.3368,33.3825,7.01,0.15,1.2,14,22,11,2021,12,11,05
516413,39.8026,41.808,7.0,0.62,1.3,51,22,11,2021,12,06,59
516407,39.8318,41.851,7.07,0.46,2.5,51,22,11,2021,12,01,47
516408,37.1076,38.699,7.0,0.41,2.0,117,22,11,2021,11,58,22
516411,39.7963,41.8023,6.91,0.6,1.2,51,22,11,2021,11,55,25
516410,36.4373,28.5026,6.98,0.57,1.5,100,22,11,2021,11,47,56
516409,39.7766,41.789,6.96,0.42,1.8,51,22,11,2021,11,45,40
516406,39.8161,41.8485,6.9,0.6,4.7,51,22,11,2021,11,31,25
516405,37.9845,35.6263,7.0,0.56,1.0,78,22,11,2021,11,11,00
516404,39.8056,34.0593,7.0,0.19,1.0,83,22,11,2021,09,10,17
516402,39.8446,41.8011,7.0,0.41,2.9,51,22,11,2021,08,24,16
516403,37.9448,27.1078,7.0,0.52,1.7,70,22,11,2021,07,24,12
516401,39.0916,29.044,7.82,0.49,2.1,89,22,11,2021,07,07,29
516400,37.4491,30.4243,6.91,0.57,1.5,34,22,11,2021,05,54,43
516399,38.2683,38.8085,10.56,0.32,2.1,94,22,11,2021,04,28,24
516398,39.0698,27.8248,6.99,0.4,1.6,96,22,11,2021,02,16,20
516397,41.015,43.779,7.05,0.52,2.1,119,22,11,2021,00,46,37
516395,37.3776,35.056,7.04,0.46,1.4,2,22,11,2021,00,02,12
516396,36.4856,27.1095,1.71,0.26,1.9,100,21,11,2021,23,59,51
516394,36.2558,31.3445,37.58,0.37,4.0,15,21,11,2021,23,35,43
516392,36.8528,27.689,7.04,0.54,1.7,100,21,11,2021,18,47,10
516393,37.8673,26.9563,6.96,0.43,2.1,70,21,11,2021,18,45,19
516391,40.4805,35.4081,6.97,0.27,1.7,144,21,11,2021,18,23,47
516390,40.4881,35.4148,6.9,0.18,3.2,144,21,11,2021,18,20,40
516389,37.8685,29.3833,6.97,0.67,1.5,41,21,11,2021,17,34,14
516388,39.8278,41.8266,7.02,0.47,2.8,51,21,11,2021,17,24,57
516387,40.5995,36.7506,8.88,0.35,2.7,130,21,11,2021,17,12,27
516386,37.1238,27.7668,7.0,0.3,1.7,100,21,11,2021,14,49,51
516385,37.372,35.0255,6.98,0.5,3.2,2,21,11,2021,14,37,11
516384,39.4855,41.8053,7.0,0.99,1.6,51,21,11,2021,14,09,57
516383,40.4131,28.5808,10.08,0.39,2.9,36,21,11,2021,13,34,28
516382,37.86,26.8098,7.0,0.12,0.9,70,21,11,2021,13,27,02
516381,40.7721,31.5111,7.24,0.28,1.6,33,21,11,2021,12,20,53
516380,37.1828,27.3811,7.0,0.4,1.0,100,21,11,2021,11,56,31
516379,37.5231,29.222,6.62,0.28,1.6,41,21,11,2021,11,43,10
516378,40.96,36.6906,7.0,0.57,2.0,116,21,11,2021,10,52,44
516377,37.3303,35.6738,7.0,0.45,1.6,2,21,11,2021,10,44,18
516376,37.532,35.5528,7.0,0.39,1.8,2,21,11,2021,10,27,50
516375,37.9188,26.886,7.0,0.33,1.1,70,21,11,2021,09,56,47
516374,38.248,38.7618,7.03,0.31,1.9,94,21,11,2021,08,57,08
516372,38.8595,43.5513,15.83,0.14,2.5,135,21,11,2021,08,33,39
516369,39.8635,41.8211,7.14,0.8,1.6,51,21,11,2021,08,10,32
516370,36.854,28.2428,6.99,0.18,1.4,100,21,11,2021,08,00,56
516371,38.9966,42.021,6.92,0.49,1.7,101,21,11,2021,07,49,33
516368,36.5428,27.123,11.15,0.37,2.0,100,21,11,2021,07,37,10
516367,40.698,29.7991,7.0,0.3,1.4,86,21,11,2021,07,25,22
516359,41.328,43.9421,1.98,0.81,2.5,105,21,11,2021,06,48,20
516360,39.7006,28.4058,7.0,0.48,2.1,26,21,11,2021,05,59,33
516361,36.4503,29.5628,7.0,0.69,1.4,15,21,11,2021,05,56,01
516362,38.4018,26.8671,7.0,0.52,1.5,70,21,11,2021,04,11,35
516363,40.434,42.3135,7.03,0.37,1.5,51,21,11,2021,04,06,05
516364,36.54,27.097,6.85,0.47,2.0,100,21,11,2021,04,04,31
516358,35.9106,30.0375,27.83,0.34,2.9,15,21,11,2021,03,45,09
516365,39.7046,41.0618,29.85,0.59,1.8,51,21,11,2021,03,23,23
516366,40.6178,36.7146,12.91,0.19,1.9,130,21,11,2021,03,21,41
516356,36.5803,31.7255,10.04,0.31,2.5,15,21,11,2021,03,01,46
516355,39.8271,41.8256,6.99,0.45,2.0,51,21,11,2021,02,31,33
516354,40.8865,41.8841,12.72,0.39,2.7,51,21,11,2021,00,56,43
516353,38.8968,43.4591,7.0,0.37,1.5,135,20,11,2021,22,28,14
516352,40.6376,36.1263,6.99,0.58,1.5,12,20,11,2021,22,27,05
516351,38.8606,43.4883,15.69,0.22,3.2,135,20,11,2021,20,54,41
516350,38.3518,38.7501,7.0,0.25,2.6,94,20,11,2021,19,49,21
516349,39.8293,41.8275,6.99,0.61,1.9,51,20,11,2021,19,01,54
516348,40.1028,43.2645,6.99,0.38,2.2,75,20,11,2021,18,29,12
516347,39.4533,33.4528,7.0,0.1,1.6,83,20,11,2021,16,04,46
516346,38.3623,39.075,13.05,0.2,2.4,49,20,11,2021,13,33,01
516345,40.2826,43.0945,7.0,0.11,1.7,75,20,11,2021,13,13,55
516344,36.8578,27.242,7.0,0.49,2.0,45,20,11,2021,13,13,43
516343,40.0955,43.2906,6.91,0.3,3.5,75,20,11,2021,13,08,15
516342,40.7065,36.607,7.37,0.35,2.1,130,20,11,2021,12,56,19
516341,40.6263,36.7245,10.88,0.38,3.3,130,20,11,2021,12,27,51
516340,40.5966,36.7481,7.01,0.28,2.0,130,20,11,2021,10,36,40
516339,37.8623,26.9371,6.98,0.33,2.2,70,20,11,2021,10,25,48
516338,40.5483,36.6118,7.02,0.24,2.2,130,20,11,2021,10,21,38
516337,40.6186,36.7448,9.93,0.25,3.5,130,20,11,2021,10,03,46
516336,40.624,36.7538,12.37,0.51,4.0,130,20,11,2021,10,02,13
516334,41.1585,43.6628,6.88,0.27,1.6,105,20,11,2021,08,35,07
516335,40.776,28.0618,7.0,0.78,1.5,127,20,11,2021,08,00,11
516331,37.8843,26.9728,7.06,0.52,1.6,70,20,11,2021,07,24,09
516332,38.0216,26.8846,5.46,0.54,1.4,70,20,11,2021,07,19,36
516333,37.9701,26.7441,7.0,0.65,1.3,70,20,11,2021,07,15,26
516330,38.4731,32.2646,7.01,0.5,1.5,87,20,11,2021,06,39,39
516328,40.1106,41.8768,39.03,0.71,1.2,51,20,11,2021,06,31,04
516329,39.1413,39.026,7.01,0.58,1.5,133,20,11,2021,06,20,42
516327,40.0365,41.7953,7.01,0.51,1.2,51,20,11,2021,06,07,13
516320,39.83,41.8431,7.0,0.68,1.5,51,20,11,2021,05,46,44
516324,36.2951,36.0713,7.48,0.21,1.6,63,20,11,2021,05,41,56
516319,39.8646,41.8283,6.96,0.48,1.4,51,20,11,2021,05,40,34
516326,40.6145,29.1498,11.19,0.52,1.3,137,20,11,2021,05,38,40
516325,40.781,28.0598,6.97,0.52,1.6,127,20,11,2021,05,27,33
516322,41.3046,43.6845,6.75,0.49,1.4,105,20,11,2021,05,06,30
516317,39.8481,41.9298,7.0,0.63,1.0,51,20,11,2021,05,03,51
