Enlem,Boylam,Derinlik,Büyüklük,Gün,Ay,Yıl,Saat,Dakika,Saniye
39.8058,41.8391,6.99,2.1,22,11,2021,15,53,19
37.138,37.208,7.11,1.7,22,11,2021,15,47,55
38.4585,29.1726,7,1.2,22,11,2021,15,13,5
39.7813,38.9603,7,1.1,22,11,2021,15,5,20
39.815,41.7991,7,1.4,22,11,2021,14,37,37
39.655,29.48,7,1.1,22,11,2021,14,1,35
40.4215,26.3501,6.98,1.5,22,11,2021,13,52,6
40.0213,33.1238,7.02,1,22,11,2021,13,8,45
39.4156,38.2226,7.01,2.2,22,11,2021,12,59,44
39.8936,28.8283,7.01,1.7,22,11,2021,12,46,7
37.4301,37.0361,3.74,1.4,22,11,2021,12,45,42
39.811,41.9021,6.8,1.3,22,11,2021,12,37,51
39.9545,28.779,7,1.6,22,11,2021,12,25,58
38.0633,32.7655,7,1,22,11,2021,12,20,47
39.3368,33.3825,7.01,1.2,22,11,2021,12,11,5
39.8026,41.808,7,1.3,22,11,2021,12,6,59
39.8318,41.851,7.07,2.5,22,11,2021,12,1,47
37.1076,38.699,7,2,22,11,2021,11,58,22
39.7963,41.8023,6.91,1.2,22,11,2021,11,55,25
36.4373,28.5026,6.98,1.5,22,11,2021,11,47,56
39.7766,41.789,6.96,1.8,22,11,2021,11,45,40
39.8161,41.8485,6.9,4.7,22,11,2021,11,31,25
37.9845,35.6263,7,1,22,11,2021,11,11,0
39.8056,34.0593,7,1,22,11,2021,9,10,17
39.8446,41.8011,7,2.9,22,11,2021,8,24,16
37.9448,27.1078,7,1.7,22,11,2021,7,24,12
39.0916,29.044,7.82,2.1,22,11,2021,7,7,29
37.4491,30.4243,6.91,1.5,22,11,2021,5,54,43
38.2683,38.8085,10.56,2.1,22,11,2021,4,28,24
39.0698,27.8248,6.99,1.6,22,11,2021,2,16,20
41.015,43.779,7.05,2.1,22,11,2021,0,46,37
37.3776,35.056,7.04,1.4,22,11,2021,0,2,12
36.4856,27.1095,1.71,1.9,21,11,2021,23,59,51
36.2558,31.3445,37.58,4,21,11,2021,23,35,43
36.8528,27.689,7.04,1.7,21,11,2021,18,47,10
37.8673,26.9563,6.96,2.1,21,11,2021,18,45,19
40.4805,35.4081,6.97,1.7,21,11,2021,18,23,47
40.4881,35.4148,6.9,3.2,21,11,2021,18,20,40
37.8685,29.3833,6.97,1.5,21,11,2021,17,34,14
39.8278,41.8266,7.02,2.8,21,11,2021,17,24,57
40.5995,36.7506,8.88,2.7,21,11,2021,17,12,27
37.1238,27.7668,7,1.7,21,11,2021,14,49,51
37.372,35.0255,6.98,3.2,21,11,2021,14,37,11
39.4855,41.8053,7,1.6,21,11,2021,14,9,57
40.4131,28.5808,10.08,2.9,21,11,2021,13,34,28
37.86,26.8098,7,0.9,21,11,2021,13,27,2
40.7721,31.5111,7.24,1.6,21,11,2021,12,20,53
37.1828,27.3811,7,1,21,11,2021,11,56,31
37.5231,29.222,6.62,1.6,21,11,2021,11,43,10
40.96,36.6906,7,2,21,11,2021,10,52,44
37.3303,35.6738,7,1.6,21,11,2021,10,44,18
37.532,35.5528,7,1.8,21,11,2021,10,27,50
37.9188,26.886,7,1.1,21,11,2021,9,56,47
38.248,38.7618,7.03,1.9,21,11,2021,8,57,8
38.8595,43.5513,15.83,2.5,21,11,2021,8,33,39
39.8635,41.8211,7.14,1.6,21,11,2021,8,10,32
36.854,28.2428,6.99,1.4,21,11,2021,8,0,56
38.9966,42.021,6.92,1.7,21,11,2021,7,49,33
36.5428,27.123,11.15,2,21,11,2021,7,37,10
40.698,29.7991,7,1.4,21,11,2021,7,25,22
41.328,43.9421,1.98,2.5,21,11,2021,6,48,20
39.7006,28.4058,7,2.1,21,11,2021,5,59,33
36.4503,29.5628,7,1.4,21,11,2021,5,56,1
38.4018,26.8671,7,1.5,21,11,2021,4,11,35
40.434,42.3135,7.03,1.5,21,11,2021,4,6,5
36.54,27.097,6.85,2,21,11,2021,4,4,31
35.9106,30.0375,27.83,2.9,21,11,2021,3,45,9
39.7046,41.0618,29.85,1.8,21,11,2021,3,23,23
40.6178,36.7146,12.91,1.9,21,11,2021,3,21,41
36.5803,31.7255,10.04,2.5,21,11,2021,3,1,46
39.8271,41.8256,6.99,2,21,11,2021,2,31,33
40.8865,41.8841,12.72,2.7,21,11,2021,0,56,43
38.8968,43.4591,7,1.5,20,11,2021,22,28,14
40.6376,36.1263,6.99,1.5,20,11,2021,22,27,5
38.8606,43.4883,15.69,3.2,20,11,2021,20,54,41
38.3518,38.7501,7,2.6,20,11,2021,19,49,21
39.8293,41.8275,6.99,1.9,20,11,2021,19,1,54
40.1028,43.2645,6.99,2.2,20,11,2021,18,29,12
39.4533,33.4528,7,1.6,20,11,2021,16,4,46
38.3623,39.075,13.05,2.4,20,11,2021,13,33,1
40.2826,43.0945,7,1.7,20,11,2021,13,13,55
36.8578,27.242,7,2,20,11,2021,13,13,43
40.0955,43.2906,6.91,3.5,20,11,2021,13,8,15
40.7065,36.607,7.37,2.1,20,11,2021,12,56,19
40.6263,36.7245,10.88,3.3,20,11,2021,12,27,51
40.5966,36.7481,7.01,2,20,11,2021,10,36,40
37.8623,26.9371,6.98,2.2,20,11,2021,10,25,48
40.5483,36.6118,7.02,2.2,20,11,2021,10,21,38
40.6186,36.7448,9.93,3.5,20,11,2021,10,3,46
40.624,36.7538,12.37,4,20,11,2021,10,2,13
41.1585,43.6628,6.88,1.6,20,11,2021,8,35,7
40.776,28.0618,7,1.5,20,11,2021,8,0,11
37.8843,26.9728,7.06,1.6,20,11,2021,7,24,9
38.0216,26.8846,5.46,1.4,20,11,2021,7,19,36
37.9701,26.7441,7,1.3,20,11,2021,7,15,26
38.4731,32.2646,7.01,1.5,20,11,2021,6,39,39
40.1106,41.8768,39.03,1.2,20,11,2021,6,31,4
39.1413,39.026,7.01,1.5,20,11,2021,6,20,42
40.0365,41.7953,7.01,1.2,20,11,2021,6,7,13
39.83,41.8431,7,1.5,20,11,2021,5,46,44
36.2951,36.0713,7.48,1.6,20,11,2021,5,41,56
39.8646,41.8283,6.96,1.4,20,11,2021,5,40,34
40.6145,29.1498,11.19,1.3,20,11,2021,5,38,40
40.781,28.0598,6.97,1.6,20,11,2021,5,27,33
41.3046,43.6845,6.75,1.4,20,11,2021,5,6,30
39.8481,41.9298,7,1,20,11,2021,5,3,51
39.829,41.7933,7,1,20,11,2021,5,3,9
38.9993,35.7848,11.54,1.6,20,11,2021,5,0,5
37.6886,27.0805,9.4,1.6,20,11,2021,4,59,0
39.848,41.8503,6.98,1.5,20,11,2021,4,56,53
41.1075,43.6045,6.24,1.7,20,11,2021,4,54,21
37.0475,28.3683,7.01,1.7,20,11,2021,4,31,29
39.877,41.4145,3.77,1,20,11,2021,4,31,0
37.948,28.7885,7.47,1.5,20,11,2021,4,27,44
37.9358,28.759,7,1.2,20,11,2021,4,25,55
37.9555,28.7875,9.76,1.8,20,11,2021,4,25,13
38.9248,23.6153,6.05,2.6,20,11,2021,4,22,55
34.3905,26.4398,5.83,2.9,20,11,2021,4,6,58
38.6821,27.4821,7,1.4,20,11,2021,3,58,44
41.3475,43.7073,7.1,1.5,20,11,2021,3,58,40
40.3088,34.3585,19.54,1.7,20,11,2021,3,27,24
40.8885,31.939,7,0.9,20,11,2021,3,23,4
41.385,43.8398,6.74,2.1,20,11,2021,2,58,30
36.5981,27.2368,4.76,1.6,20,11,2021,2,54,7
36.5545,27.1471,7.29,1.7,20,11,2021,2,49,17
39.8303,41.8146,7,1.2,20,11,2021,2,36,36
39.7876,41.4853,6.82,1.1,20,11,2021,2,9,24
39.8095,41.7745,7.02,1.2,20,11,2021,2,7,6
40.5008,27.0778,6.97,1.7,20,11,2021,1,45,18
37.2953,30.3336,7,1.4,20,11,2021,1,42,49
39.8403,41.8246,7,1,20,11,2021,1,28,38
39.8238,41.2831,8.09,1,20,11,2021,1,12,18
39.8431,41.8125,7,1.1,20,11,2021,1,1,26
39.841,41.8136,7,1.1,20,11,2021,0,54,23
40.857,35.9966,18.77,1.5,20,11,2021,0,51,31
36.583,27.174,5.7,2,20,11,2021,0,12,19
39.829,41.8121,15.16,1.4,19,11,2021,23,54,37
39.8981,41.8346,19.1,1.5,19,11,2021,23,53,5
39.694,28.4118,7.49,1.6,19,11,2021,23,33,27
41.3035,43.756,7.1,1.4,19,11,2021,23,32,15
40.2033,38.9775,6.94,1.3,19,11,2021,23,29,50
37.8526,32.0706,7,1,19,11,2021,23,18,32
41.2871,43.7043,5.85,2,19,11,2021,22,55,12
36.8198,29.1838,7,1.5,19,11,2021,22,48,1
39.8535,41.8196,7,1.6,19,11,2021,21,53,45
35.9066,26.9708,7.8,2.3,19,11,2021,21,43,2
38.296,38.9913,7,0.9,19,11,2021,21,38,1
37.926,42.4476,15.42,1.1,19,11,2021,21,34,23
37.5306,35.5183,10.81,1.6,19,11,2021,21,31,33
39.8401,41.8266,7,1.6,19,11,2021,21,20,3
39.8268,41.7731,7,1.2,19,11,2021,21,12,17
36.0336,31.0526,40.04,2,19,11,2021,21,1,48
39.7191,27.97,10.6,1.2,19,11,2021,20,58,55
39.8081,41.795,7,0.9,19,11,2021,20,58,1
38.8641,31.0646,7.03,1.4,19,11,2021,20,47,49
39.791,41.7751,7,1.2,19,11,2021,20,43,40
39.7863,41.8063,7.02,2.4,19,11,2021,20,42,24
39.8248,41.7763,7,1.2,19,11,2021,20,34,53
39.8588,41.8436,7,1,19,11,2021,20,31,28
37.6533,30.1453,2,1.4,19,11,2021,20,22,48
39.7953,41.7703,7,1.2,19,11,2021,20,13,45
39.8466,41.7955,6.99,1.6,19,11,2021,20,11,32
39.8125,41.8065,7,1.1,19,11,2021,19,55,2
36.5531,27.2763,13.63,1.6,19,11,2021,19,47,30
39.2988,26.8873,7.05,1.2,19,11,2021,19,46,30
39.8608,41.8161,7,1,19,11,2021,19,45,27
39.8325,41.8078,7,1,19,11,2021,19,40,48
38.2066,27.2778,7.11,1.5,19,11,2021,19,17,40
39.8696,41.8406,7,1.4,19,11,2021,19,11,58
38.2838,38.777,7,1.3,19,11,2021,18,58,10
40.1803,29.1533,8.47,2.2,19,11,2021,18,56,25
39.8216,41.7833,7,1,19,11,2021,18,48,0
38.3343,38.7441,7.55,0.9,19,11,2021,18,23,28
40.8008,31.0736,7.03,1.3,19,11,2021,18,14,16
39.6973,30.2106,7.01,1.2,19,11,2021,17,47,32
39.8291,41.855,7.01,1.8,19,11,2021,17,26,44
40.8786,41.447,7,0.8,19,11,2021,17,16,35
39.937,41.8141,22.58,1,19,11,2021,16,55,31
39.083,41.6735,7.53,1.3,19,11,2021,16,41,24
39.8821,41.8456,7,1.4,19,11,2021,16,31,10
38.456,20.181,107.9,4.6,19,11,2021,16,27,7
39.9015,41.8481,6.98,2,19,11,2021,16,26,19
39.8071,41.8451,6.56,1.5,19,11,2021,16,20,10
39.8463,41.8278,6.96,2.2,19,11,2021,16,13,29
39.8091,41.8356,6.82,1.8,19,11,2021,16,7,52
40.4763,29.2155,9.92,1.6,19,11,2021,16,4,19
39.8911,41.7998,7.04,1.7,19,11,2021,16,0,21
39.8208,41.868,5.18,5.1,19,11,2021,15,40,52
37.7155,25.8901,7.44,2.4,19,11,2021,15,27,47
39.4845,28.7778,7,1.1,19,11,2021,14,5,51
41.2751,33.4743,7.53,2.7,19,11,2021,13,54,1
40.4258,29.2455,5.41,1.1,19,11,2021,13,0,42
38.8831,27.8206,12.76,2.8,19,11,2021,12,34,2
39.0873,28.1756,7,1.3,19,11,2021,12,28,3
36.6443,36.3558,6.34,1.6,19,11,2021,11,54,31
37.0343,36.99,5.78,2,19,11,2021,11,44,5
38.3985,26.8478,7,1.3,19,11,2021,11,29,29
40.0565,28.6571,22.2,1.8,19,11,2021,11,28,12
38.2063,38.7666,6.91,1.2,19,11,2021,10,53,37
40.9688,28.7978,7.02,1.5,19,11,2021,10,23,34
38.1048,27.2086,7,1.6,19,11,2021,8,40,21
39.9938,27.3995,7,2.1,19,11,2021,8,17,19
40.6763,27.4825,8.16,1.8,19,11,2021,8,16,21
40.255,29.1541,10.9,1.4,19,11,2021,7,57,17
38.1083,27.2095,7,1.2,19,11,2021,5,48,26
38.2653,38.8443,7.01,2.5,19,11,2021,4,0,55
37.7963,27.051,7,1.1,19,11,2021,3,33,50
37.7378,27.0031,7,1,19,11,2021,3,32,6
38.6931,39.9533,10.07,2.2,19,11,2021,3,18,44
38.8973,25.9416,7.1,2,19,11,2021,2,38,15
37.8786,26.4806,7,2.2,19,11,2021,2,36,13
37.9988,31.1993,7,1.3,19,11,2021,1,28,52
37.6631,29.3563,7,1,19,11,2021,1,25,49
38.0478,31.1936,7.01,1.4,19,11,2021,1,1,30
38.9078,42.0033,6.97,2.2,19,11,2021,0,40,2
38.9421,42.0053,7.05,2.2,19,11,2021,0,33,14
36.9386,27.6431,6.98,2.7,18,11,2021,23,24,56
40.6788,27.4498,7,1.4,18,11,2021,20,52,52
37.393,34.3913,6.99,1.3,18,11,2021,20,30,38
38.2471,38.8433,7,1,18,11,2021,19,48,4
40.0771,28.5596,6.7,1.5,18,11,2021,17,9,18
37.9256,27.1251,6.97,1.2,18,11,2021,17,3,15
37.8908,26.9021,7,1,18,11,2021,16,12,48
38.28,38.7778,7,1.8,18,11,2021,16,2,41
42.3443,42.8603,6.06,2.4,18,11,2021,15,51,37
40.5155,36.8298,6.87,2,18,11,2021,14,58,41
37.819,26.9041,7,2,18,11,2021,14,51,39
37.5525,30.5791,6.5,2.8,18,11,2021,13,58,13
37.8963,29.0611,7,1.2,18,11,2021,13,40,13
38.903,28.002,7,1.2,18,11,2021,13,26,8
36.9135,27.704,7,1.1,18,11,2021,13,10,30
41.3521,41.4063,7,1,18,11,2021,12,58,56
38.8446,43.7395,7,1.3,18,11,2021,12,58,24
42.92,35.2336,17.05,2.4,18,11,2021,12,57,6
39.1148,37.3018,7,1.8,18,11,2021,12,56,46
40.3068,30.7253,6.56,1.3,18,11,2021,12,42,5
40.0756,29.3423,7,1.3,18,11,2021,12,34,43
39.323,33.3708,7,1,18,11,2021,12,25,38
39.2733,27.8301,12.94,1.8,18,11,2021,12,10,18
39.133,33.9205,7,1.1,18,11,2021,11,56,27
40.8151,41.4758,7,1,18,11,2021,11,55,45
37.5498,29.3056,7.06,1.2,18,11,2021,11,51,41
39.129,37.8351,6.96,1.3,18,11,2021,11,32,22
39.8698,28.8733,7.17,2.1,18,11,2021,11,8,39
37.447,30.4361,7.94,2.2,18,11,2021,10,25,5
37.4688,30.4276,7,1,18,11,2021,10,7,54
37.3018,28.261,7.3,1.6,18,11,2021,9,27,0
36.5456,27.1611,7.01,2.1,18,11,2021,9,24,32
38.44,39.2123,7.27,1.9,18,11,2021,9,11,38
40.9771,24.5411,5.84,2.6,18,11,2021,9,5,51
36.412,27.5985,7,1.4,18,11,2021,8,26,58
39.7365,41.2423,3.89,0.8,18,11,2021,8,19,41
40.7898,31.0123,7,0.9,18,11,2021,8,14,32
40.7463,30.92,7,1.1,18,11,2021,8,11,3
40.765,30.5261,7,1,18,11,2021,8,8,14
40.7866,31.047,7.03,1.3,18,11,2021,8,1,39
39.6093,26.4393,7,1.9,18,11,2021,7,44,35
38.7901,26.514,22.15,2.4,18,11,2021,7,38,11
40.29,33.3688,7,1,18,11,2021,6,56,6
40.9958,30.5995,7,1,18,11,2021,6,46,29
40.7858,31.0385,7.02,1.1,18,11,2021,6,28,6
37.1035,28.7146,7,1.2,18,11,2021,6,23,53
36.4378,27.246,16,1.7,18,11,2021,6,19,31
38.8591,31.0886,7,0.9,18,11,2021,6,4,8
41.139,43.6881,5.55,1.1,18,11,2021,5,51,47
39.4856,28.1893,7,1.2,18,11,2021,5,22,39
38.6223,39.9268,6.98,1,18,11,2021,5,22,4
39.976,33.9696,7,0.9,18,11,2021,5,9,17
37.9715,28.8198,7.01,1.3,18,11,2021,4,34,57
38.9948,42.0218,7.02,1.5,18,11,2021,4,17,46
38.1641,28.8556,7,1,18,11,2021,3,56,30
40.3353,27.5216,7.03,1.6,18,11,2021,3,25,6
38.2936,38.8126,7,1.2,18,11,2021,3,20,1
38.727,27.769,7.43,1.3,18,11,2021,3,18,25
36.6085,27.2625,21.28,1.6,18,11,2021,3,16,30
38.1726,28.8881,7,1.2,18,11,2021,3,15,15
40.7845,31.0543,7.1,1.7,18,11,2021,3,12,51
38.5426,39.6053,7.04,1.6,18,11,2021,2,43,48
38.5436,39.602,7.01,1.7,18,11,2021,2,43,21
37.9351,26.455,12.93,1.8,18,11,2021,2,37,32
37.909,26.533,15.91,2.7,18,11,2021,2,26,2
39.703,28.4026,7.92,1.8,18,11,2021,2,8,52
40.0125,27.3943,11.59,1.4,18,11,2021,2,7,19
40.015,27.3923,13.02,2.3,18,11,2021,1,47,29
38.395,39.1506,7,0.9,18,11,2021,1,43,3
38.2481,38.8033,7,0.8,18,11,2021,1,33,25
37.9746,28.815,8.72,1.2,18,11,2021,1,31,27
36.559,27.2465,7.02,1.6,18,11,2021,1,17,23
36.429,27.041,7.02,1.5,18,11,2021,1,1,39
38.251,38.7925,8.96,2.5,18,11,2021,0,57,38
38.1865,28.881,7,1.1,18,11,2021,0,37,2
39.4345,28.223,7.01,1.2,18,11,2021,0,22,23
38.1915,28.8383,7,1,18,11,2021,0,18,17
38.934,42.0078,7.03,1.6,17,11,2021,23,53,39
38.2585,38.8063,7.06,0.8,17,11,2021,23,50,23
40.258,41.4376,5.99,1,17,11,2021,23,24,47
37.8638,32.1108,7.02,1.4,17,11,2021,23,23,13
38.1038,42.9161,6.55,1,17,11,2021,23,12,24
38.263,38.83,7,1.1,17,11,2021,23,2,2
38.378,39.0891,15.08,1.3,17,11,2021,22,20,27
36.8856,27.5216,7,0.9,17,11,2021,22,12,58
40.7946,31.0401,11.21,3.9,17,11,2021,21,35,42
35.3388,27.4995,8.27,2.2,17,11,2021,21,30,13
37.9476,42.0275,10.75,1.5,17,11,2021,21,9,29
38.6278,43.2211,7,1.2,17,11,2021,21,2,10
37.976,28.8213,10.67,1.1,17,11,2021,20,47,14
38.2443,38.827,7,1,17,11,2021,19,35,6
37.0368,28.1855,7.06,1.2,17,11,2021,19,26,21
39.2633,39.838,6.7,1.5,17,11,2021,19,14,52
40.8161,39.8581,7,0.9,17,11,2021,19,10,56
35.3653,26.5295,5.3,2.5,17,11,2021,18,51,13
40.7285,30.8975,7,1.1,17,11,2021,18,50,27
40.8013,31.0551,6.72,1.4,17,11,2021,18,40,52
37.9891,28.445,7,1,17,11,2021,18,34,24
40.7958,31.066,7,1.6,17,11,2021,18,29,34
36.4368,27.3008,7.99,1.3,17,11,2021,18,24,18
41.1943,41.3213,7,1.1,17,11,2021,18,12,36
39.9021,33.2165,7.04,1.3,17,11,2021,18,10,41
38.7426,28.9166,3.72,0.9,17,11,2021,18,0,52
37.8718,27.0063,7,1.4,17,11,2021,17,54,17
37.9188,27.6245,3.92,2.5,17,11,2021,17,16,20
41.3825,33.6663,6.98,1.4,17,11,2021,17,12,52
40.8705,31.6913,7.01,0.9,17,11,2021,16,23,55
40.7981,31.035,7.11,4.3,17,11,2021,15,57,18
40.7936,31.0555,7,1.5,17,11,2021,15,55,16
40.8006,31.0303,7,1.6,17,11,2021,15,53,38
37.8605,32.1113,7,1.2,17,11,2021,15,49,24
40.844,31.0316,18.29,5,17,11,2021,15,40,15
39.9486,28.7418,18.89,1.7,17,11,2021,13,3,1
40.659,30.4846,6.1,2.7,17,11,2021,12,47,17
37.1326,37.208,6.98,1.9,17,11,2021,11,58,10
37.0698,36.0546,7,1.6,17,11,2021,6,43,43
36.0321,29.6348,7.05,1.5,17,11,2021,4,59,23
38.3118,38.9548,7.05,1.1,17,11,2021,4,3,41
36.5996,27.2625,2.8,1.7,17,11,2021,4,1,52
38.2745,38.7933,7,2,17,11,2021,3,39,22
38.5693,31.6353,7.02,1.9,17,11,2021,1,40,39
40.5973,27.6631,11.96,1.5,17,11,2021,0,31,13
39.3585,27.7271,9.3,1.6,16,11,2021,23,40,38
39.4191,25.9208,6.62,1.9,16,11,2021,23,25,52
39.6995,28.4171,3.88,2,16,11,2021,23,23,31
38.2758,38.83,6.99,1.8,16,11,2021,23,14,57
41.1553,44.1258,6.82,2.6,16,11,2021,22,28,19
41.1453,44.1576,7,2.9,16,11,2021,21,43,35
38.5786,31.6183,12.72,2.5,16,11,2021,19,40,8
40.2203,36.5206,2.34,1.5,16,11,2021,16,59,8
38.975,42.015,6.98,1.9,16,11,2021,16,45,25
38.9646,42.0276,6.97,2.1,16,11,2021,16,44,13
38.9703,42.0228,6.99,2.9,16,11,2021,16,35,54
35.9556,29.5486,7.07,2.8,16,11,2021,15,38,49
37.711,37.431,5.1,1.8,16,11,2021,15,38,20
35.85,29.5096,6.92,2.1,16,11,2021,15,36,13
39.4715,31.545,4.1,1.6,16,11,2021,14,34,10
38.4596,34.0895,6.98,1.6,16,11,2021,13,11,24
37.0295,28.3246,7,1.8,16,11,2021,13,7,9
38.663,38.693,7,1.1,16,11,2021,12,49,49
37.1121,28.4586,7,1.8,16,11,2021,11,33,1
37.4701,30.4453,7,1.2,16,11,2021,9,39,44
37.4233,30.4086,7,1.7,16,11,2021,8,57,39
37.8861,27.0141,7,1.5,16,11,2021,6,45,37
39.2185,39.2051,7.01,2.5,16,11,2021,4,27,26
36.926,26.5206,6.85,1.7,16,11,2021,0,55,36
40.62,36.791,5.57,1.7,16,11,2021,0,53,21
36.932,26.4716,18.79,2.7,16,11,2021,0,48,16
36.9365,26.4075,17.5,2.6,16,11,2021,0,44,39
36.9341,27.678,7,3.4,16,11,2021,0,34,58
41.1618,43.7313,7.09,2.4,15,11,2021,23,56,18
37.9965,29.3108,7,1.3,15,11,2021,22,54,51
36.9511,26.4931,6.97,1.8,15,11,2021,22,22,54
38.6036,31.6733,6.99,1.8,15,11,2021,21,4,9
40.8638,31.6653,7.05,1.7,15,11,2021,20,22,7
40.7151,31.6043,13.15,2,15,11,2021,19,53,37
39.925,40.7706,21.08,3.5,15,11,2021,19,45,4
38.9405,26.0231,7,2,15,11,2021,19,12,9
39.7325,30.1708,7,1.2,15,11,2021,17,15,47
36.9178,27.832,7.12,1.5,15,11,2021,16,30,21
36.5153,27.028,7,1.3,15,11,2021,16,12,47
40.1126,40.4906,7.17,1.3,15,11,2021,15,51,11
36.9015,27.8388,7,1.7,15,11,2021,15,50,7
36.8891,27.8326,12.94,2.4,15,11,2021,15,40,44
36.8653,27.8428,7.03,2.8,15,11,2021,15,36,42
36.4291,38.7761,7.09,1.8,15,11,2021,15,20,57
41.1381,43.8271,7.09,2.2,15,11,2021,15,3,10
36.7936,30.3936,7,1.8,15,11,2021,14,39,12
37.7116,25.8941,7.21,1.6,15,11,2021,14,39,6
38.0163,32.3751,6.96,1.2,15,11,2021,14,37,34
36.907,27.8356,7,1.1,15,11,2021,14,29,20
39.3101,33.995,7,1.2,15,11,2021,13,42,13
37.9276,27.1326,7,1.8,15,11,2021,13,35,33
40.5985,36.8101,3.95,1.7,15,11,2021,13,34,59
40.6173,41.9253,7.37,1.2,15,11,2021,13,0,17
40.5823,42.1506,7,1.3,15,11,2021,12,53,58
40.5833,42.1591,7,1,15,11,2021,12,52,43
40.5805,42.1895,7,1.1,15,11,2021,12,52,19
39.9833,28.9408,7.24,1.4,15,11,2021,12,48,1
39.8815,28.8463,6.99,1.7,15,11,2021,12,29,28
40.8065,41.489,7,1.1,15,11,2021,12,22,51
38.0055,32.9386,7,1.2,15,11,2021,12,20,13
36.6623,28.4095,7,1,15,11,2021,12,17,32
40.0535,28.6511,7.13,1.8,15,11,2021,11,45,27
39.6943,27.8123,5.71,1.2,15,11,2021,11,33,14
39.1018,37.3235,7,1.9,15,11,2021,11,19,51
37.292,42.935,19.5,1.9,15,11,2021,11,8,14
37.1595,37.1315,7,1.9,15,11,2021,11,8,7
40.8515,31.7011,8.98,2.1,15,11,2021,10,47,41
40.7948,31.5633,17.82,1.1,15,11,2021,10,36,5
39.8846,39.222,6.98,1.4,15,11,2021,10,35,24
39.34,38.2943,9.13,1.6,15,11,2021,10,20,42
36.6746,28.4265,7,1.2,15,11,2021,10,15,48
35.0225,26.6725,4.79,2.2,15,11,2021,9,30,44
37.6775,25.9728,6.97,2.4,15,11,2021,7,45,5
40.342,25.8886,6.84,1.7,15,11,2021,7,42,30
36.4993,27.264,7.29,1.5,15,11,2021,6,28,6
38.3246,38.7476,7,2.3,15,11,2021,6,14,34
37.704,25.9683,7.02,2.9,15,11,2021,5,26,34
37.7326,25.9885,7.24,2.6,15,11,2021,5,21,42
37.8458,27.0135,7,1.4,15,11,2021,4,8,52
38.2676,38.837,7,1.3,15,11,2021,4,2,27
37.8083,26.869,6.99,1.8,15,11,2021,3,29,2
40.3346,27.543,7,2.1,15,11,2021,2,56,26
40.3375,27.5191,7,2.5,15,11,2021,2,9,39
36.485,27.191,7.1,2.3,15,11,2021,1,41,51
37.3666,35.048,6.99,1.4,15,11,2021,1,28,4
36.51,27.1983,7.01,1.6,15,11,2021,0,28,38
37.4796,30.9356,7.24,1.6,15,11,2021,0,26,34
36.0476,27.6116,21.17,3.1,14,11,2021,23,35,6
38.946,27.9658,7,1,14,11,2021,23,30,41
39.4716,28.0085,7,1.5,14,11,2021,23,18,7
37.0508,28.7373,7,1.1,14,11,2021,22,50,43
37.037,28.7708,7,1,14,11,2021,22,26,59
37.3731,35.0458,7.06,1.5,14,11,2021,22,4,16
40.7028,29.0301,7,1.3,14,11,2021,22,2,48
40.6271,42.1246,7,2,14,11,2021,21,34,12
37.8875,26.8493,7,1,14,11,2021,21,32,43
38.0083,27.0195,7,1,14,11,2021,20,54,0
39.6393,39.671,6.33,2.4,14,11,2021,19,53,2
37.3823,35.0506,7,1.4,14,11,2021,18,37,29
37.3091,36.3873,7,1.1,14,11,2021,18,35,39
39.1203,29.0465,7,1.3,14,11,2021,18,19,32
39.7958,42.24,7,1.8,14,11,2021,15,53,38
34.7838,31.6176,6.79,2.8,14,11,2021,14,32,59
38.3173,38.9191,7,1.1,14,11,2021,14,29,28
40.0221,30.0325,9.42,1,14,11,2021,14,26,19
37.804,27.3105,11.89,1.6,14,11,2021,14,6,5
37.4861,35.0793,7,1.9,14,11,2021,12,58,0
39.3661,33.4426,7,1.2,14,11,2021,12,5,28
37.415,36.301,15.7,2.7,14,11,2021,11,23,25
38.2453,38.8135,6.82,1.8,14,11,2021,11,15,46
38.8601,27.1448,7,2,14,11,2021,11,11,12
38.259,38.8401,6.85,1.9,14,11,2021,10,39,17
37.8613,27.1645,7,1.9,14,11,2021,10,23,48
37.8526,27.1573,7.09,1.9,14,11,2021,10,8,43
35.9458,29.5821,7,2.5,14,11,2021,9,53,28
35.9828,29.5941,3.78,2.8,14,11,2021,9,52,34
35.78,29.478,6.61,1.9,14,11,2021,9,47,30
41.172,43.7828,7.54,2.8,14,11,2021,9,23,29
38.2388,38.7906,7.08,2,14,11,2021,8,49,43
38.2703,38.7838,6.97,2.7,14,11,2021,6,36,10
35.7028,29.119,6.87,2.1,14,11,2021,5,16,37
36.9821,28.3895,6.87,1.6,14,11,2021,4,50,15
40.1933,28.8913,7.45,1.7,14,11,2021,3,53,8
36.9976,28.1846,6.96,1.9,14,11,2021,3,18,34
36.942,31.6248,6.97,1.5,14,11,2021,2,56,31
36.553,27.2325,7.06,1.8,14,11,2021,2,4,56
37.8131,32.1216,7,1.2,14,11,2021,2,4,13
39.873,41.7506,6.97,2.3,14,11,2021,1,24,31
38.907,26.0925,7,2.1,14,11,2021,1,7,10
38.3016,38.8355,7.04,2.2,14,11,2021,0,4,30
40.1046,24.3963,38.24,3.2,13,11,2021,21,13,3
40.2476,24.6645,1.93,2.6,13,11,2021,21,3,6
38.2638,38.7663,6.98,1.8,13,11,2021,20,39,41
